time,avg_diff,avg_gas_limit,avg_gas_used,avg_trans_count
2019-08-09 06:00:00+00:00,2328575737227013,8002224.437751003,6826850.152610439,130.2449799196785
2019-08-09 07:00:00+00:00,2320108668074059,8002470.071942442,7493098.485611508,140.26258992805748
2019-08-09 08:00:00+00:00,2323544770613586,8004256.236434108,7483862.399224806,162.05038759689933
2019-08-09 09:00:00+00:00,2328252621780313,8003970.658634544,7375248.152610441,149.16867469879523
2019-08-09 10:00:00+00:00,2296612906703497,8003010.2335766405,6899940.153284671,118.18248175182482
2019-08-09 11:00:00+00:00,2296493618535213,8003359.6000000015,6872782.869230769,111.99230769230769
2019-08-09 12:00:00+00:00,2271148075006240,8002418.612403102,6906086.217054264,120.4302325581395
2019-08-09 13:00:00+00:00,2255217350620798,8003394.154471548,7399019.1951219505,134.3983739837398
2019-08-09 14:00:00+00:00,2262656932426813,8003203.390410957,7039348.09246576,113.73287671232876
2019-08-09 15:00:00+00:00,2279929501264830,8003484.265151512,7234782.4772727275,116.44318181818186
2019-08-09 16:00:00+00:00,2306336849634114,8003759.332214766,7090501.161073827,110.37919463087248
2019-08-09 17:00:00+00:00,2301810007740311,8003567.41596639,7220714.348739493,103.58823529411764
2019-08-09 18:00:00+00:00,2252697326110048,8002725.530364373,7034301.0566801615,106.5668016194332
2019-08-09 19:00:00+00:00,2259684582026091,8002192.786476868,6307691.455516015,93.09608540925268
2019-08-09 20:00:00+00:00,2245358061933027,8002023.797709925,5597543.419847329,69.36641221374045
2019-08-09 21:00:00+00:00,2220270286447000,8002142.827838822,4838367.644688647,64.24908424908426
2019-08-09 22:00:00+00:00,2240404612807867,8002144.768060832,4966669.346007601,66.53231939163493
2019-08-09 23:00:00+00:00,2224442732967836,8001280.412639406,4539783.669144984,63.91449814126393
2019-08-10 00:00:00+00:00,2225390364331591,8002186.618181819,5733064.967272725,88.07272727272724
2019-08-10 01:00:00+00:00,2261639324964899,8002594.98101266,5772479.319620253,99.18354430379745
2019-08-10 02:00:00+00:00,2309834401096865,8003650.269662917,6506071.056179774,135.86142322097385
2019-08-10 03:00:00+00:00,2303172594762134,8002484.244274809,5878587.152671756,113.83587786259538
2019-08-10 04:00:00+00:00,2270188479724021,8001858.352941173,6295201.012605045,119.75630252100846
2019-08-10 05:00:00+00:00,2253379045109786,8002241.304794521,5409665.215753427,101.43150684931499
2019-08-10 06:00:00+00:00,2297700905437917,8002942.606779664,5599974.583050842,99.32542372881358
2019-08-10 07:00:00+00:00,2335510717837467,8002682.798611114,5863837.982638887,110.86805555555559
2019-08-10 08:00:00+00:00,2346992789983884,8002613.289377284,6002181.45054945,114.07326007326007
2019-08-10 09:00:00+00:00,2359182203859269,8002167.487179488,5872470.62271062,108.04029304029304
2019-08-10 10:00:00+00:00,2356499335176475,8003095.50378788,5776645.030303027,97.37121212121217
2019-08-10 11:00:00+00:00,2352362198443262,8002722.90763052,6327498.562248993,101.44979919678715
2019-08-10 12:00:00+00:00,2350275499552348,8002162.313653135,5935113.84501845,95.96309963099631
2019-08-10 13:00:00+00:00,2345577819560430,8003264.324427481,6819151.98854962,98.7251908396946
2019-08-10 14:00:00+00:00,2320982001642941,8002979.768939394,7102114.837121213,106.59469696969693
2019-08-10 15:00:00+00:00,2315516898795513,8003682.096296297,6824607.674074071,94.34444444444449
2019-08-10 16:00:00+00:00,2321262945251542,8003778.003773585,7040724.784905661,97.00754716981129
2019-08-10 17:00:00+00:00,2328695620838855,8002879.730215828,6793671.1618705075,89.1870503597121
2019-08-10 18:00:00+00:00,2348194758707528,8003991.779527558,7061070.311023618,92.10236220472441
2019-08-10 19:00:00+00:00,2315547873404677,8002625.1098039225,7049870.776470585,80.9372549019608
2019-08-10 20:00:00+00:00,2340257946808923,8003130.3476821175,6550013.046357617,81.23841059602644
2019-08-10 21:00:00+00:00,2363051711321864,8002083.223880596,5800805.130597022,65.47014925373132
2019-08-10 22:00:00+00:00,2348058084426336,8001848.995884773,5418188.144032921,68.28806584362141
2019-08-10 23:00:00+00:00,2340447292978879,8001048.220588235,4934995.81617647,72.12500000000001
2019-08-11 00:00:00+00:00,2353987597381882,8001508.382758624,5243052.941379306,83.2310344827586
2019-08-11 01:00:00+00:00,2374056195373617,8002480.473076919,5856765.980769231,105.65769230769234
2019-08-11 02:00:00+00:00,2309633630716434,8003982.316964282,7100988.276785711,151.34374999999991
2019-08-11 03:00:00+00:00,2298749025336649,8002630.653710245,6067489.7985865725,105.86219081272087
2019-08-11 04:00:00+00:00,2318789225941115,8002786.414814818,6066895.603703707,102.14444444444447
2019-08-11 05:00:00+00:00,2319203287290913,8003440.8967971485,6785145.017793594,106.9572953736655
2019-08-11 06:00:00+00:00,2337489810883045,8002580.154411765,5697947.11764706,92.94485294117644
2019-08-11 07:00:00+00:00,2322510712315470,8003067.617647056,6098874.999999999,113.76470588235294
2019-08-11 08:00:00+00:00,2319964233427559,8004151.700000001,6149212.899999999,118.19615384615382
2019-08-11 09:00:00+00:00,2302328388056943,8003477.720000001,6295723.607999998,107.556
2019-08-11 10:00:00+00:00,2292588264023573,8002385.52777778,5935023.857638889,92.3229166666667
2019-08-11 11:00:00+00:00,2290414069539494,8003762.765624999,5713705.417968748,87.28906250000003
2019-08-11 12:00:00+00:00,2289837474680324,8001483.764925374,5472425.402985073,82.75746268656715
2019-08-11 13:00:00+00:00,2291215730075281,8002581.635245904,6473059.081967215,93.1803278688524
2019-08-11 14:00:00+00:00,2247305117848413,8003897.536398471,6780146.494252876,92.35249042145593
2019-08-11 15:00:00+00:00,2247156275473686,8002812.014925374,6277411.6044776095,83.56343283582093
2019-08-11 16:00:00+00:00,2278270294239171,8002160.8613138655,6269916.1642335765,95.43430656934306
2019-08-11 17:00:00+00:00,2273147163727681,8002195.503731343,6505436.447761188,85.87313432835819
2019-08-11 18:00:00+00:00,2288842033577291,8002468.962199316,6492972.876288661,76.88659793814439
2019-08-11 19:00:00+00:00,2299765305203772,8002006.754032259,6302978.120967738,74.00000000000001
2019-08-11 20:00:00+00:00,2281290348931776,8003323.482758619,6013819.567049809,71.37164750957851
2019-08-11 21:00:00+00:00,2277432934974496,8002483.233449471,5375353.421602789,50.79094076655053
2019-08-11 22:00:00+00:00,2275478365791709,8002313.1315789465,5296876.045112785,54.26315789473684
2019-08-11 23:00:00+00:00,2279260554020284,8003061.804270467,5577379.4128113855,62.92882562277581
2019-08-12 00:00:00+00:00,2295359763920080,8001743.05535055,6076574.051660515,73.51291512915132
2019-08-12 01:00:00+00:00,2291014517425442,8002470.159259261,6562657.137037035,101.51111111111118
2019-08-12 02:00:00+00:00,2304509783223788,8003854.320284703,7366554.5088968,157.23487544483987
2019-08-12 03:00:00+00:00,2330445592752687,8004254.454545454,6763807.749090909,119.54545454545455
2019-08-12 04:00:00+00:00,2316589382235827,8004023.3229571935,6898464.929961092,122.03501945525292
2019-08-12 05:00:00+00:00,2314826121691953,8003565.3992674025,6411141.912087913,108.09890109890114
2019-08-12 06:00:00+00:00,2308575285999545,8002566.37837838,7191806.683397686,121.60617760617761
2019-08-12 07:00:00+00:00,2324344788406046,8002761.879858659,7216174.448763249,135.982332155477
2019-08-12 08:00:00+00:00,2328686738310029,8003866.901098899,7321262.300366301,148.0769230769231
2019-08-12 09:00:00+00:00,2312347334925274,8003418.222222224,7407680.285714289,142.65079365079367
2019-08-12 10:00:00+00:00,2309458797436436,8003805.444852943,7010679.312500004,131.9117647058824
2019-08-12 11:00:00+00:00,2293981189794566,8002746.4801587295,6783514.019841269,132.57539682539684
2019-08-12 12:00:00+00:00,2285193579316841,8002702.050980396,6810843.137254906,160.96862745098036
2019-08-12 13:00:00+00:00,2262090535662751,8002372.577060931,6815687.164874551,116.43727598566306
2019-08-12 14:00:00+00:00,2266163508882230,8002145.761718751,7232892.171874998,111.34765624999997
2019-08-12 15:00:00+00:00,2257274640902912,8003272.711678834,7306522.656934308,137.22992700729938
2019-08-12 16:00:00+00:00,2301935168002358,8004591.269624569,6861861.276450516,98.63139931740615
2019-08-12 17:00:00+00:00,2321382904566626,8001991.319852942,6358365.7352941185,80.85294117647057
2019-08-12 18:00:00+00:00,2307439838141848,8002499.46456693,6759340.787401573,94.76771653543308
2019-08-12 19:00:00+00:00,2332727867822479,8001939.470790376,5907945.213058421,85.00343642611688
2019-08-12 20:00:00+00:00,2347207387695826,8002140.292775665,5298143.2243345985,70.33079847908742
2019-08-12 21:00:00+00:00,2327920825163803,8003676.325925926,5679095.1259259265,71.2851851851852
2019-08-12 22:00:00+00:00,2342975754779093,8002232.207885306,4919746.953405017,57.26881720430105
2019-08-12 23:00:00+00:00,2346090809992270,8002015.003571432,4828121.878571431,67.81071428571425
2019-08-13 00:00:00+00:00,2343510301671214,8002643.03435114,5351718.965648856,86.69847328244278
2019-08-13 01:00:00+00:00,2314939692671119,8002689.888429752,5715162.694214873,97.74380165289246
2019-08-13 02:00:00+00:00,2307670999654371,8003024.3135888465,6525775.233449477,136.6271777003485
2019-08-13 03:00:00+00:00,2348129710109222,8003571.892857133,6442371.414285713,118.54642857142856
2019-08-13 04:00:00+00:00,2352219601159710,8004070.0155642,6205817.599221795,118.03501945525305
2019-08-13 05:00:00+00:00,2332516080439111,8001800.938405798,5856531.518115945,111.43478260869561
2019-08-13 06:00:00+00:00,2337094378420183,8003549.69847328,6758952.190839693,128.84351145038167
2019-08-13 07:00:00+00:00,2351867884696996,8001910.663003663,6809306.164835167,132.30769230769232
2019-08-13 08:00:00+00:00,2331351378574571,8004255.88537549,7400910.146245062,149.9367588932806
2019-08-13 09:00:00+00:00,2334667032357725,8003470.649122809,6570454.69824561,133.0842105263157
2019-08-13 10:00:00+00:00,2366015126535040,8002354.9432624085,6230263.503546097,111.968085106383
2019-08-13 11:00:00+00:00,2344802176326969,8003131.007968127,6594710.852589641,120.02788844621519
2019-08-13 12:00:00+00:00,2328453958452684,8003484.405737705,6618578.586065575,124.00409836065577
2019-08-13 13:00:00+00:00,2296721200025097,8003991.316406247,7217553.691406255,152.24999999999994
2019-08-13 14:00:00+00:00,2287343488215364,8003475.623574146,6881328.80228137,121.92775665399236
2019-08-13 15:00:00+00:00,2302764477593376,8005183.898181818,7101891.723636362,110.45454545454542
2019-08-13 16:00:00+00:00,2293620459848427,8002991.559259257,7127049.892592591,107.37407407407407
2019-08-13 17:00:00+00:00,2307636017450568,8003290.2659574505,7132387.106382975,93.78368794326245
2019-08-13 18:00:00+00:00,2309719399195147,8003294.133587786,7196443.885496184,95.10687022900767
2019-08-13 19:00:00+00:00,2287681517574624,8002597.496212119,6375878.022727277,82.9053030303031
2019-08-13 20:00:00+00:00,2305568196026050,8001395.834482758,5216983.82758621,65.45517241379316
2019-08-13 21:00:00+00:00,2323821517866368,8002356.713768117,4938377.119565214,65.94927536231883
2019-08-13 22:00:00+00:00,2317050046408353,8001670.38076923,5001100.573076923,72.6653846153846
2019-08-13 23:00:00+00:00,2298060425196348,8002373.705454546,5482135.516363636,77.70545454545456
2019-08-14 00:00:00+00:00,2297501825865015,8001683.394052046,6061868.141263939,95.65427509293684
2019-08-14 01:00:00+00:00,2287705235807443,8001757.44155844,6605528.735930736,123.64069264069269
2019-08-14 02:00:00+00:00,2230967691077867,8002750.498168492,7065512.0146520175,148.8791208791209
2019-08-14 03:00:00+00:00,2246476941899961,8002411.159999999,7135313.618181819,126.26181818181826
2019-08-14 04:00:00+00:00,2240149410994917,8002452.15671642,7297438.682835823,121.90671641791046
2019-08-14 05:00:00+00:00,2249767166634340,8002443.797153025,6704651.569395013,117.61921708185045
2019-08-14 06:00:00+00:00,2276707451846780,8003808.27083333,6703403.947916668,121.19097222222223
2019-08-14 07:00:00+00:00,2262282124130722,8004893.781893005,7613445.098765431,150.48148148148147
2019-08-14 08:00:00+00:00,2259150799837192,8003291.696864113,7097996.825783974,132.65505226480832
2019-08-14 09:00:00+00:00,2286776283974624,8003556.699999999,6865803.037931033,130.67241379310357
2019-08-14 10:00:00+00:00,2301743018251768,8003598.022388063,7337705.100746271,143.91044776119406
2019-08-14 11:00:00+00:00,2262886946013660,8003211.193548387,7588733.629032256,150.67338709677418
2019-08-14 12:00:00+00:00,2263367158331694,8002142.0926640965,7124865.28185328,131.22393822393823
2019-08-14 13:00:00+00:00,2243374754792592,8003099.359550562,7028272.310861423,120.95505617977511
2019-08-14 14:00:00+00:00,2271114183110440,8002849.027681658,7140559.809688578,105.44982698961942
2019-08-14 15:00:00+00:00,2294537405455529,8003208.183745582,7332405.805653708,115.26501766784453
2019-08-14 16:00:00+00:00,2311142502182539,8002318.820224718,7556017.29962547,132.87640449438211
2019-08-14 17:00:00+00:00,2310273252917100,8005918.6113207545,7771662.46037736,113.92452830188675
2019-08-14 18:00:00+00:00,2315684854718911,8003139.773076922,7521682.819230767,118.75384615384611
2019-08-14 19:00:00+00:00,2309958634101664,8002574.800724638,7139417.427536234,77.27898550724635
2019-08-14 20:00:00+00:00,2340004881916072,8003232.345070425,7099930.341549298,61.500000000000064
2019-08-14 21:00:00+00:00,2358344141072877,8003274.63773585,7252734.701886792,58.807547169811286
2019-08-14 22:00:00+00:00,2355768341020299,8003909.145593872,6285937.402298848,61.647509578544096
2019-08-14 23:00:00+00:00,2327768809691386,8002693.416030535,6796757.977099233,82.08015267175573
2019-08-15 00:00:00+00:00,2321611690995183,8003217.208480564,7384284.646643108,83.30388692579508
2019-08-15 01:00:00+00:00,2337052781555687,8003510.216216212,7501695.247104247,115.7528957528957
2019-08-15 02:00:00+00:00,2335468182509835,8002704.947019869,7530875.526490064,127.91390728476827
2019-08-15 03:00:00+00:00,2389087388043737,8004590.453237412,7605323.061151072,120.9928057553957
2019-08-15 04:00:00+00:00,2379317620965637,8003049.766798419,7557915.774703556,110.00395256916994
2019-08-15 05:00:00+00:00,2347150899021752,8003090.5,7574925.166666665,114.86742424242419
2019-08-15 06:00:00+00:00,2334506415751259,8005701.685823752,7686924.099616854,104.3371647509578
2019-08-15 07:00:00+00:00,2343401105643253,8002460.340579711,7604624.702898551,153.79347826086976
2019-08-15 08:00:00+00:00,2368817226019347,8003396.872852235,7445412.487972509,136.16151202749137
2019-08-15 09:00:00+00:00,2386651201171002,8003667.636015328,7331180.965517243,131.57471264367814
2019-08-15 10:00:00+00:00,2358152978376669,8002892.198347107,7529255.561983471,145.03305785123968
2019-08-15 11:00:00+00:00,2318642325205199,8002589.724696356,7311583.842105265,124.37246963562754
2019-08-15 12:00:00+00:00,2295938139261458,8002012.766187046,6791890.604316547,110.95323741007196
2019-08-15 13:00:00+00:00,2310580726938319,8004701.383458649,7241402.146616541,122.8721804511277
2019-08-15 14:00:00+00:00,2289198967562547,8002554.376470591,7209508.454901966,120.23921568627455
2019-08-15 15:00:00+00:00,2288077078446058,8005189.795539029,7084147.089219334,111.4758364312267
2019-08-15 16:00:00+00:00,2278151614585002,8004868.092105266,7228137.526315791,127.14912280701748
2019-08-15 17:00:00+00:00,2253836732800799,8003288.326460481,6850860.666666668,96.81443298969069
2019-08-15 18:00:00+00:00,2269484139028296,8002287.536764706,6955849.022058826,84.82352941176471
2019-08-15 19:00:00+00:00,2265851270872456,8002324.216417911,7190874.582089552,75.63805970149258
2019-08-15 20:00:00+00:00,2290175841847707,8002095.887719295,6255031.785964915,64.20350877192982
2019-08-15 21:00:00+00:00,2296671097079306,8002000.22097378,5303106.955056178,62.82771535580531
2019-08-15 22:00:00+00:00,2279303809589515,8002236.181818179,5802270.213438738,70.36758893280634
2019-08-15 23:00:00+00:00,2260785527502265,8001801.162878785,5119056.219696968,68.48106060606062
2019-08-16 00:00:00+00:00,2245726059530111,8003315.939393939,5638938.469696967,78.83712121212123
2019-08-16 01:00:00+00:00,2224777491290999,8003054.000000001,6197888.18007663,111.45593869731802
2019-08-16 02:00:00+00:00,2250184734138238,8003602.169064748,6624176.086330935,134.13669064748208
2019-08-16 03:00:00+00:00,2246446008286319,8004542.701550388,7239794.639534884,146.33333333333326
2019-08-16 04:00:00+00:00,2220394109566933,8002650.703846155,6969218.488461536,128.41538461538462
2019-08-16 05:00:00+00:00,2240445476253800,8002670.731343281,7163770.929104474,122.96641791044773
2019-08-16 06:00:00+00:00,2249359462017856,8003922.804428044,7271625.922509223,125.74907749077491
2019-08-16 07:00:00+00:00,2254141430145948,8002399.428057556,6784744.5647482015,131.34892086330936
2019-08-16 08:00:00+00:00,2266721105418535,8003108.696,7443353.068000001,145.05600000000004
2019-08-16 09:00:00+00:00,2235593802638159,8003473.382671475,7003232.888086644,130.086642599278
2019-08-16 10:00:00+00:00,2273270154224185,8004566.5,6702985.920289853,117.93115942028992
2019-08-16 11:00:00+00:00,2299063366862621,8002956.880794705,6116568.38410596,102.30794701986751
2019-08-16 12:00:00+00:00,2334363733583246,8003084.535580525,6323754.0411984995,108.61048689138575
2019-08-16 13:00:00+00:00,2333082354452731,8003786.705179283,7187584.075697212,121.67729083665351
2019-08-16 14:00:00+00:00,2323216145735569,8004858.09540636,7033180.865724381,112.95759717314482
2019-08-16 15:00:00+00:00,2331508820137970,8003477.2252964405,7348943.743083005,115.42687747035579
2019-08-16 16:00:00+00:00,2312000819603337,8005620.143939396,7047149.587121211,107.7765151515152
2019-08-16 17:00:00+00:00,2322416043744487,8003197.50344828,7026048.462068966,88.9344827586207
2019-08-16 18:00:00+00:00,2345399898184590,8002584.488549618,7175326.61832061,91.95038167938934
2019-08-16 19:00:00+00:00,2319812013963415,8002715.183520601,7150345.239700381,77.10112359550564
2019-08-16 20:00:00+00:00,2313616153029616,8002639.086956523,6189687.936758893,75.90513833992091
2019-08-16 21:00:00+00:00,2308587348143878,8002102.507407405,5605776.4666666705,94.9407407407408
2019-08-16 22:00:00+00:00,2302682288198591,8003760.806451613,6361770.379032256,129.3830645161291
2019-08-16 23:00:00+00:00,2314318445885708,8002309.486577183,5188735.795302016,82.85906040268452
2019-08-17 00:00:00+00:00,2311153367773044,8003424.80952381,5970978.198412697,91.92857142857144
2019-08-17 01:00:00+00:00,2298466829070442,8002234.490842496,6258570.07692308,111.67765567765571
2019-08-17 02:00:00+00:00,2311142349702238,8003857.966666669,7096370.762962961,148.0037037037037
2019-08-17 03:00:00+00:00,2309038478922492,8004038.573943659,6918127.147887329,123.03873239436615
2019-08-17 04:00:00+00:00,2315245111773478,8002948.886274512,6689358.0980392145,115.81960784313719
2019-08-17 05:00:00+00:00,2285260395381304,8004474.560165971,6767099.547717842,118.66390041493779
2019-08-17 06:00:00+00:00,2265029175584921,8003035.332167831,6165903.052447554,106.63286713286709
2019-08-17 07:00:00+00:00,2292970655814731,8003201.06909091,6548251.1818181835,127.67636363636365
2019-08-17 08:00:00+00:00,2272857262875280,8002966.347826087,6949878.885375491,138.98814229249007
2019-08-17 09:00:00+00:00,2285284663889726,8004034.776978416,6033286.532374102,111.12949640287766
2019-08-17 10:00:00+00:00,2305749785302923,8005238.3103448255,5880560.300000005,99.2862068965517
2019-08-17 11:00:00+00:00,2344306338011317,8002684.273026319,5512094.226973682,99.05592105263159
2019-08-17 12:00:00+00:00,2383732570403895,8003412.400000005,6474003.974074075,105.72222222222226
2019-08-17 13:00:00+00:00,2397997777593858,8004238.745644592,7098255.027874562,98.15679442508714
2019-08-17 14:00:00+00:00,2404398063217662,8003838.996389894,7098691.111913357,94.23104693140795
2019-08-17 15:00:00+00:00,2403607028187501,8005582.10655738,7004885.790983609,106.77868852459022
2019-08-17 16:00:00+00:00,2391489785285286,8003371.773381289,6731692.284172659,97.01079136690642
2019-08-17 17:00:00+00:00,2382271127944186,8002984.557251907,7107506.240458018,98.32442748091597
2019-08-17 18:00:00+00:00,2403933959130814,8003838.902527076,6603765.80505415,79.90252707581227
2019-08-17 19:00:00+00:00,2394708767576577,8002327.073929961,5635149.128404671,70.66926070038906
2019-08-17 20:00:00+00:00,2381606903533649,8002931.296167249,4835042.439024391,56.822299651567924
2019-08-17 21:00:00+00:00,2390186456404282,8002564.632958799,4284030.543071163,54.31086142322095
2019-08-17 22:00:00+00:00,2345510680581501,8002775.814345993,5336296.919831224,65.77215189873422
2019-08-17 23:00:00+00:00,2339258520257139,8001465.155797103,4689912.836956522,56.340579710144894
2019-08-18 00:00:00+00:00,2324555363071702,8001946.558232931,5245775.746987953,75.90361445783121
2019-08-18 01:00:00+00:00,2313363618684154,8003570.662878787,5313979.541666663,88.49242424242424
2019-08-18 02:00:00+00:00,2306288525385971,8002663.041044775,6565152.238805972,137.2201492537313
2019-08-18 03:00:00+00:00,2284293308652373,8003209.680933848,6519206.980544746,122.2801556420233
2019-08-18 04:00:00+00:00,2274254295222814,8002242.836298933,6471606.0213523125,114.67615658362998
2019-08-18 05:00:00+00:00,2283695794346538,8002817.814814813,6372498.5185185205,112.66666666666669
2019-08-18 06:00:00+00:00,2246785717586848,8001956.873563219,6027864.3103448255,104.64750957854406
2019-08-18 07:00:00+00:00,2234061493574944,8003168.409090911,6425106.2851239685,130.0661157024794
2019-08-18 08:00:00+00:00,2231151857975815,8002519.080985916,6213310.559859151,119.71126760563372
2019-08-18 09:00:00+00:00,2235287803319607,8002637.064885496,6196745.958015269,122.24427480916039
2019-08-18 10:00:00+00:00,2220718749198392,8005708.710424712,6647365.98069498,118.87258687258694
2019-08-18 11:00:00+00:00,2223527373397101,8003052.599999999,5596389.088135594,96.69152542372876
2019-08-18 12:00:00+00:00,2251340448392679,8004440.279245282,6726986.090566037,106.51320754716984
2019-08-18 13:00:00+00:00,2241190183976851,8002951.776470587,7384547.458823532,122.478431372549
2019-08-18 14:00:00+00:00,2221192930981279,8003244.874509805,7167858.0666666655,114.96078431372548
2019-08-18 15:00:00+00:00,2201288695642316,8003554.025547449,6751243.656934311,102.22262773722625
2019-08-18 16:00:00+00:00,2213043925089162,8003368.214545452,6794593.665454545,100.41090909090912
2019-08-18 17:00:00+00:00,2234622871669319,8004013.3697183095,6481414.697183097,90.73943661971829
2019-08-18 18:00:00+00:00,2260352871268483,8001892.859589039,6057739.243150689,69.05479452054793
2019-08-18 19:00:00+00:00,2297375436979785,8003173.623655916,6441624.709677423,60.00716845878138
2019-08-18 20:00:00+00:00,2311860347077249,8002910.192170819,5596479.483985766,64.36654804270464
2019-08-18 21:00:00+00:00,2338879727058431,8002306.709090903,4977228.872727273,57.67636363636363
2019-08-18 22:00:00+00:00,2338617575854379,8003488.003787882,4643541.503787876,57.7537878787879
2019-08-18 23:00:00+00:00,2341646004178320,8002824.809523806,5056296.34065934,61.545787545787455
2019-08-19 00:00:00+00:00,2335221747581450,8003370.672727272,5439802.258181822,82.29090909090907
2019-08-19 01:00:00+00:00,2331201425012299,8001531.115079364,6250015.126984126,118.3412698412699
2019-08-19 02:00:00+00:00,2310507672583464,8004740.73251029,7350358.946502059,152.30452674897123
2019-08-19 03:00:00+00:00,2296218565490131,8003654.07434944,7613043.765799256,141.68401486988847
2019-08-19 04:00:00+00:00,2286338984925904,8005015.082706766,7428269.733082704,128.1428571428571
2019-08-19 05:00:00+00:00,2269332252081426,8004253.92885375,7385275.549407114,137.75098814229239
2019-08-19 06:00:00+00:00,2252466387385923,8004127.739463599,7381098.252873561,131.86206896551738
2019-08-19 07:00:00+00:00,2242917404744922,8004698.507751939,7615077.720930234,150.88759689922483
2019-08-19 08:00:00+00:00,2241491890205303,8004998.488721804,7652630.894736845,165.07894736842113
2019-08-19 09:00:00+00:00,2253476032497194,8004465.485401458,7534534.609489052,139.43795620437956
2019-08-19 10:00:00+00:00,2245785416826442,8008091.341085271,7496703.856589151,136.46511627906975
2019-08-19 11:00:00+00:00,2241135949582628,8004166.345323741,7274361.0863309335,130.7877697841728
2019-08-19 12:00:00+00:00,2264059886788513,8003153.743682309,7329831.620938631,131.7761732851985
2019-08-19 13:00:00+00:00,2270309810781818,8002933.77490775,7271854.557195571,122.22140221402209
2019-08-19 14:00:00+00:00,2290637877774681,8004774.760869566,7341916.336956524,118.22101449275362
2019-08-19 15:00:00+00:00,2284692468843961,8003695.789062501,7296485.832031247,105.93359375
2019-08-19 16:00:00+00:00,2280365077955339,8007555.059925093,7673519.247191011,103.83895131086148
2019-08-19 17:00:00+00:00,2286448146106975,8004497.459459459,6951087.550675681,88.49324324324324
2019-08-19 18:00:00+00:00,2332451136642348,8004099.424460428,6712311.708633092,86.73381294964037
2019-08-19 19:00:00+00:00,2280020549992575,8003978.42857143,6995279.033613442,88.62184873949579
2019-08-19 20:00:00+00:00,2284927385610934,8003168.867857141,7115114.189285717,65.69285714285719
2019-08-19 21:00:00+00:00,2298423572494890,8002281.092592591,6757508.144444447,65.2740740740741
2019-08-19 22:00:00+00:00,2294923880808531,8004313.489285715,6990348.58571429,63.964285714285765
2019-08-19 23:00:00+00:00,2277187629473263,8003113.508620692,7180964.719827587,79.72844827586205
2019-08-20 00:00:00+00:00,2228074256302345,8002251.126394051,7068632.05576208,89.01115241635684
2019-08-20 01:00:00+00:00,2243798446469508,8002390.111498254,7285778.22299652,118.16376306620202
2019-08-20 02:00:00+00:00,2274156279147763,8004307.052434459,7344562.569288386,141.27715355805242
2019-08-20 03:00:00+00:00,2255712076080784,8003394.0750988135,7457890.695652173,155.30830039525682
2019-08-20 04:00:00+00:00,2252747969300762,8003814.514925372,7382778.932835814,119.76865671641792
2019-08-20 05:00:00+00:00,2273802087281479,8004238.407272728,7515732.669090909,126.3236363636363
2019-08-20 06:00:00+00:00,2258305565940947,8002087.563432834,7592920.76119403,156.589552238806
2019-08-20 07:00:00+00:00,2275113657648103,8003232.718978102,7467748.806569339,146.34306569343065
2019-08-20 08:00:00+00:00,2270957373945684,8003496.011718747,7617878.179687505,160.609375
2019-08-20 09:00:00+00:00,2260399572509322,8003085.218750001,7511656.476562499,150.7695312500001
2019-08-20 10:00:00+00:00,2249816901251791,8004410.935606059,7332618.878787878,132.68560606060612
2019-08-20 11:00:00+00:00,2232262371304966,8004239.80487805,7361780.573170735,140.31300813008127
2019-08-20 12:00:00+00:00,2210711499588686,8003933.817204301,7390837.7347670235,138.06810035842298
2019-08-20 13:00:00+00:00,2226801476706899,8006189.861313868,7494040.2773722615,129.4051094890512
2019-08-20 14:00:00+00:00,2239703194766233,8002220.334645669,7473109.0,132.2992125984251
2019-08-20 15:00:00+00:00,2237437621883344,8002192.702614379,7090333.104575161,107.1503267973856
2019-08-20 16:00:00+00:00,2252920227913113,8002101.217573218,7359622.694560669,111.22175732217575
2019-08-20 17:00:00+00:00,2223786361571224,8002756.197841721,7096595.010791365,82.36690647482021
2019-08-20 18:00:00+00:00,2229919651854297,8003122.252788106,6980470.118959107,82.29739776951679
2019-08-20 19:00:00+00:00,2248305615768358,8002540.88679245,6939341.252830189,77.21509433962264
2019-08-20 20:00:00+00:00,2232464786362102,8002518.721428574,6612084.8071428565,58.64642857142856
2019-08-20 21:00:00+00:00,2236819211820635,8001967.351254481,6959919.469534053,61.27240143369172
2019-08-20 22:00:00+00:00,2255016362725143,8002668.469314082,6699848.55595668,62.519855595667885
2019-08-20 23:00:00+00:00,2219364667708785,8003319.510040162,6945939.1927710865,69.09638554216868
2019-08-21 00:00:00+00:00,2217955998130806,8002278.164835165,6991565.802197807,79.43223443223448
2019-08-21 01:00:00+00:00,2219899401772493,8002755.251824817,7093301.492700729,105.48905109489048
2019-08-21 02:00:00+00:00,2229635107583915,8003846.3670411995,7314834.389513107,140.8913857677903
2019-08-21 03:00:00+00:00,2226193355339807,8002533.50763359,7567923.458015267,147.29770992366426
2019-08-21 04:00:00+00:00,2225988535080762,8005164.188679247,7394145.067924528,134.0377358490565
2019-08-21 05:00:00+00:00,2240502009869574,8002467.4875444835,7245898.629893238,127.70818505338077
2019-08-21 06:00:00+00:00,2247167077186548,8002703.046762592,7645561.154676256,156.55755395683462
2019-08-21 07:00:00+00:00,2236809469464807,8002729.961389964,7555357.679536681,157.69498069498087
